ER5DX;KN46;932;102
HA5CAR;JN97;186;126
DO1KRT;JO30;759;289
UR6QS;KN77;1348;92
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
DO1KHW;JO30;759;289
F1TXI;IN96;1374;264
EC7AT;IM86;2108;232
ES6DO;KO27;1135;28
DM1DK;JO40;622;292
EA5AEL;IM98;1826;234
LZ1VDR;KN12;815;145
EA2HA;IN83;1643;253
SP4RT;KO13;698;37
OK5KA;JO70;266;327
DC2FB;JN49;597;282
SQ3TSM;JO82;445;0
DO8BYE;JN48;592;271
DL6YAO;JO31;792;296
IU2KKA;JN45;695;242
HA5CAR;JN97;186;126
OM7AZA;JN98;148;90
DO1KRT;JO30;759;289
UR6QS;KN77;1348;92
DK7UY;JN49;597;282
RU3RA;LO02;1755;72
OE6PID;JN77;186;234
IK2BDR;JN45;695;242
DO1KHW;JO30;759;289
F1TXI;IN96;1374;264
ES6DO;KO27;1135;28
LX1TI;JN29;886;279
F5RRS;JN36;786;255
DM1DK;JO40;622;292
LZ1VDR;KN12;815;145
Z63DDS;KN02;737;155
SP9VRY;KN09;314;69
DL6YAO;JO31;792;296
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
SQ3TSM;JO82;445;0
IZ1ANK;JN33;954;235
DB0FFR;JO61;440;320
EA5AEL;IM98;1826;234
HA5CAR;JN97;186;126
2E0FQT;IO93;1379;296
DK7UY;JN49;597;282
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OE6PID;JN77;186;234
DO1KHW;JO30;759;289
F1TXI;IN96;1374;264
LX1TI;JN29;886;279
ES6DO;KO27;1135;28
F5RRS;JN36;786;255
IK2WJT;JN45;695;242
Z63DDS;KN02;737;155
SP9VRY;KN09;314;69
IV3KVC;JN65;452;223
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
ER5DX;KN46;932;102
IZ1ANK;JN33;954;235
DB0FFR;JO61;440;320
IU2KKA;JN45;695;242
RA6LTD;LN08;1770;86
UR6QS;KN77;1348;92
IK2WRV;JN45;695;242
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
DO1KHW;JO30;759;289
IK6GPZ;JN62;737;205
F1TXI;IN96;1374;264
LX1TI;JN29;886;279
2E0FQT;IO93;1379;296
DO1BRO;JO43;790;315
ES6DO;KO27;1135;28
F5RRS;JN36;786;255
IV3KVC;JN65;452;223
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DB0FFR;JO61;440;320
IU2KKA;JN45;695;242
OM7AZA;JN98;148;90
DL4ABN;JO51;545;308
OE6PID;JN77;186;234
OE3UKW;JN88;0;0
UR4MSF;KN98;1624;86
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
DG6BI;JO43;790;315
DO1KHW;JO30;759;289
IK6GPZ;JN62;737;205
LX1TI;JN29;886;279
EA7GXD;IM76;2236;235
IV3KVC;JN65;452;223
DO8BYE;JN48;592;271
OK5KA;JO70;266;327
HB9GFX;JN47;608;261
IZ1ANK;JN33;954;235
DJ0QO;JN39;741;280
OM7AZA;JN98;148;90
DO1KRT;JO30;759;289
OE3UKW;JN88;0;0
UR4MSF;KN98;1624;86
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
DG6BI;JO43;790;315
G1LQT;IO70;1607;281
DL4SDW;JN48;592;271
IK6GPZ;JN62;737;205
F1TXI;IN96;1374;264
LX1TI;JN29;886;279
DO1BRO;JO43;790;315
LZ1VDR;KN12;815;145
SP9VRY;KN09;314;69
IV3KVC;JN65;452;223
DO4OW;JO52;616;317
DD9KK;JO30;759;289
OK5KA;JO70;266;327
SQ3TSM;JO82;445;0
DK7UY;JN49;597;282
HB9GFX;JN47;608;261
IZ1ANK;JN33;954;235
DJ0QO;JN39;741;280
DO8BYE;JN48;592;271
SM5LNS;JO79;1230;354
DO1KRT;JO30;759;289
DH3MIT;JN58;444;271
OE6PID;JN77;186;234
IK6GPZ;JN62;737;205
LX1TI;JN29;886;279
G3SUY;JO01;1195;289
UA9FLK;LO88;2833;61
RK3ZB;KO70;1322;77
SP9VRY;KN09;314;69
DO8BYE;JN48;592;271
ON1AEY;JO11;1058;290
OK5KA;JO70;266;327
SQ3TSM;JO82;445;0
DL4KCW;JO31;792;296
RA6LTD;LN08;1770;86
DL4ABN;JO51;545;308
DO1KRT;JO30;759;289
OE3UKW;JN88;0;0
UR4MSF;KN98;1624;86
2E0FQT;IO93;1379;296
IK6GPZ;JN62;737;205
LX1TI;JN29;886;279
OE6PID;JN77;186;234
EC7AT;IM86;2108;232
EA5AEL;IM98;1826;234
LZ1VDR;KN12;815;145
F5RRS;JN36;786;255
SP9VRY;KN09;314;69
IK2BDR;JN45;695;242
OZ1DAE;JO65;825;341
ON1AEY;JO11;1058;290
DB0FFR;JO61;440;320
HA5CAR;JN97;186;126
RA6LTD;LN08;1770;86
DL4ABN;JO51;545;308
DO1KRT;JO30;759;289
UR5RGG;KO60;1180;77
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
SV2TX;KN10;1009;152
2E0FQT;IO93;1379;296
IK6GPZ;JN62;737;205
ON1CH;JO21;923;293
OE6PID;JN77;186;234
DO1BRO;JO43;790;315
DM1DK;JO40;622;292
ON1AEY;JO11;1058;290
DB0FFR;JO61;440;320
HA5CAR;JN97;186;126
RA6LTD;LN08;1770;86
DL4ABN;JO51;545;308
OE6PID;JN77;186;234
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
SV2TX;KN10;1009;152
DM1DK;JO40;622;292
DL1JEL;JO60;366;308
UB3PDW;KO93;1637;67
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DB0FFR;JO61;440;320
UR4MSF;KN98;1624;86
ES6DO;KO27;1135;28
DL4ABN;JO51;545;308
OZ1FHU;JO55;880;332
DO1KHW;JO30;759;289
IK6GPZ;JN62;737;205
LX1TI;JN29;886;279
OE3UKW;JN88;0;0
DM1DK;JO40;622;292
DL1JEL;JO60;366;308
OZ1DAE;JO65;825;341
IK2BDR;JN45;695;242
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DB0FFR;JO61;440;320
DO8BYE;JN48;592;271
ES6DO;KO27;1135;28
OE3UKW;JN88;0;0
SP4RT;KO13;698;37
OZ1FHU;JO55;880;332
SV2TX;KN10;1009;152
DO1KHW;JO30;759;289
IK6GPZ;JN62;737;205
DO1BRO;JO43;790;315
DM1DK;JO40;622;292
EA5AEL;IM98;1826;234
DC2FB;JN49;597;282
RA9CHZ;MO06;3067;67
PE2HHN;JO32;838;303
DB0FFR;JO61;440;320
RU6MO;KN97;1644;90
ES6DO;KO27;1135;28
HA5OT;JN97;186;126
OE3UKW;JN88;0;0
SQ3TSM;JO82;445;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
SV2TX;KN10;1009;152
IK6GPZ;JN62;737;205
DO1BRO;JO43;790;315
DK7UY;JN49;597;282
DO1KHW;JO30;759;289
DM1DK;JO40;622;292
EA5AEL;IM98;1826;234
DC2FB;JN49;597;282
DB0FFR;JO61;440;320
DO8BYE;JN48;592;271
LZ5QZ;KN32;1027;130
ES6DO;KO27;1135;28
HA5CAR;JN97;186;126
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
SV2TX;KN10;1009;152
DM1DK;JO40;622;292
EA5AEL;IM98;1826;234
DL4ABN;JO51;545;308
DB0FFR;JO61;440;320
EA2HA;IN83;1643;253
F4TXR;JN33;954;235
DO1KRT;JO30;759;289
ES6DO;KO27;1135;28
HA5CAR;JN97;186;126
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
OE6PID;JN77;186;234
LX1TI;JN29;886;279
DO1KHW;JO30;759;289
G1LQT;IO70;1607;281
DL4SDW;JN48;592;271
EA5AEL;IM98;1826;234
DM1DK;JO40;622;292
Z63DDS;KN02;737;155
SQ3KNI;JO71;363;337
DO8BYE;JN48;592;271
SP4RT;KO13;698;37
ON1AEY;JO11;1058;290
UR4MSF;KN98;1624;86
DB0FFR;JO61;440;320
SP9VRY;KN09;314;69
DO1KRT;JO30;759;289
ES6DO;KO27;1135;28
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
DK0MA;JO31;792;296
DL4KCW;JO31;792;296
EC7AT;IM86;2108;232
SV2TX;KN10;1009;152
OH6HPS;KP10;1389;16
HA5OT;JN97;186;126
DL4SDW;JN48;592;271
DM1DK;JO40;622;292
SQ3TSM;JO82;445;0
SQ3KNI;JO71;363;337
SP4RT;KO13;698;37
ON1AEY;JO11;1058;290
PE2HHN;JO32;838;303
DB0FFR;JO61;440;320
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
DM1DK;JO40;622;292
SP4RT;KO13;698;37
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
ON7DY;JO20;898;286
RU3RA;LO02;1755;72
UR4MSF;KN98;1624;86
EC7AT;IM86;2108;232
SV2TX;KN10;1009;152
G3SUY;JO01;1195;289
IK2BDR;JN45;695;242
YL3FO;KO26;1042;31
DD8PS;JN39;741;280
DK7UY;JN49;597;282
DM1DK;JO40;622;292
Z63DDS;KN02;737;155
HB3XRT;JN47;608;261
SP4RT;KO13;698;37
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DL4ABN;JO51;545;308
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
SQ3KNI;JO71;363;337
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
SV9FBN;KM25;1589;156
ON7DY;JO20;898;286
RU3RA;LO02;1755;72
YL3FO;KO26;1042;31
SV2TX;KN10;1009;152
LX1TI;JN29;886;279
F5RRS;JN36;786;255
DK7UY;JN49;597;282
HB3XRT;JN47;608;261
SP4RT;KO13;698;37
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DL4ABN;JO51;545;308
IZ1ANK;JN33;954;235
SQ3KNI;JO71;363;337
DO1KRT;JO30;759;289
SV1HAK;KM17;1317;158
ON7DY;JO20;898;286
OH6HPS;KP10;1389;16
RU3RA;LO02;1755;72
SV9FBN;KM25;1589;156
OM0FL;KN09;314;69
EC7AT;IM86;2108;232
DK7UY;JN49;597;282
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
UW5KW;KO30;759;71
IZ1ANK;JN33;954;235
DO1KRT;JO30;759;289
OM0FL;KN09;314;69
RU3RA;LO02;1755;72
ON7DY;JO20;898;286
HA5OT;JN97;186;126
EC7AT;IM86;2108;232
OE6PID;JN77;186;234
UR4MSF;KN98;1624;86
EA5AEL;IM98;1826;234
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
UW5KW;KO30;759;71
IZ1ANK;JN33;954;235
OH8JK;KP25;1949;13
DO1KRT;JO30;759;289
OM0FL;KN09;314;69
DG6BI;JO43;790;315
RU3RA;LO02;1755;72
OM7AZA;JN98;148;90
UR4MSF;KN98;1624;86
SQ3TSM;JO82;445;0
OE6PID;JN77;186;234
OK2YN;JN89;111;0
G4OJD;IO80;1465;282
LX1TI;JN29;886;279
DL6YAO;JO31;792;296
SV2TX;KN10;1009;152
OH6HPS;KP10;1389;16
UR5RGG;KO60;1180;77
ON7DY;JO20;898;286
HA5OT;JN97;186;126
DD8PS;JN39;741;280
Z63DDS;KN02;737;155
DO1BRO;JO43;790;315
IK2BDR;JN45;695;242
DC2FB;JN49;597;282
DO1KRT;JO30;759;289
F5RRS;JN36;786;255
OK1MGJ;JO60;366;308
IV3KVC;JN65;452;223
OM0FL;KN09;314;69
SQ3TSM;JO82;445;0
G1LQT;IO70;1607;281
G4OJD;IO80;1465;282
LX1TI;JN29;886;279
SV2TX;KN10;1009;152
RU3RA;LO02;1755;72
UR4MSF;KN98;1624;86
LZ1VDR;KN12;815;145
DO1BRO;JO43;790;315
EA2HA;IN83;1643;253
DO4OW;JO52;616;317
DC2FB;JN49;597;282
DG2PX;JO30;759;289
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
DK7UY;JN49;597;282
OK1MGJ;JO60;366;308
IV3KVC;JN65;452;223
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
SQ3TSM;JO82;445;0
EC7AT;IM86;2108;232
DL4SDW;JN48;592;271
LX1TI;JN29;886;279
G4GVB;JO02;1219;294
RU3RA;LO02;1755;72
OZ1DAE;JO65;825;341
DO4OW;JO52;616;317
DC2FB;JN49;597;282
DH3MIT;JN58;444;271
SA3MYS;JP81;1446;0
OK2YN;JN89;111;0
DO1KRT;JO30;759;289
OK1MGJ;JO60;366;308
IV3KVC;JN65;452;223
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
RU3RA;LO02;1755;72
EC7AT;IM86;2108;232
DL4SDW;JN48;592;271
G4GVB;JO02;1219;294
DK7UY;JN49;597;282
SQ3KNI;JO71;363;337
OZ1DAE;JO65;825;341
DO4OW;JO52;616;317
DC2FB;JN49;597;282
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
OK2YN;JN89;111;0
DO1KRT;JO30;759;289
OK1MGJ;JO60;366;308
OE3UKW;JN88;0;0
SA3MYS;JP81;1446;0
SV2TX;KN10;1009;152
OH6HPS;KP10;1389;16
RU3RA;LO02;1755;72
DK7UY;JN49;597;282
EA5AEL;IM98;1826;234
LZ1VDR;KN12;815;145
347LII;LB09;13371;177
OM7AZA;JN98;148;90
IK2BDR;JN45;695;242
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DG5FAU;JO41;664;301
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
OK2YN;JN89;111;0
SQ3KNI;JO71;363;337
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
ES6DO;KO27;1135;28
RU3RA;LO02;1755;72
EC7AT;IM86;2108;232
DK6CS;JO31;792;296
IV3KVC;JN65;452;223
YO3CLD;KN06;375;126
IK2BDR;JN45;695;242
ON1AEY;JO11;1058;290
DG2PX;JO30;759;289
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DG5FAU;JO41;664;301
OE6PID;JN77;186;234
OK2YN;JN89;111;0
DO1KRT;JO30;759;289
UA9FLK;LO88;2833;61
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
ES6DO;KO27;1135;28
SV1HAK;KM17;1317;158
DK6CS;JO31;792;296
IV3KVC;JN65;452;223
EA5AEL;IM98;1826;234
2E0FQT;IO93;1379;296
YO2IS;KN05;452;137
LB8MG;JO59;1284;343
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
OE6PID;JN77;186;234
IZ1ANK;JN33;954;235
YO3CLD;KN06;375;126
RA3XAL;KO74;1414;59
DO5HOK;JO42;722;309
DO1KRT;JO30;759;289
UW5KW;KO30;759;71
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
DM1DK;JO40;622;292
OE3UKW;JN88;0;0
ES6DO;KO27;1135;28
DO1KHW;JO30;759;289
OZ1FHU;JO55;880;332
SV1HAK;KM17;1317;158
DL4SDW;JN48;592;271
LX1TI;JN29;886;279
IV3KVC;JN65;452;223
RU3RA;LO02;1755;72
EA5AR;IM99;1752;237
YO3CLD;KN06;375;126
2E0FQT;IO93;1379;296
OM7AZA;JN98;148;90
YO2IS;KN05;452;137
DL7ACA;JO40;622;292
ON1AEY;JO11;1058;290
IZ1ANK;JN33;954;235
RA3XAL;KO74;1414;59
DO1KRT;JO30;759;289
OK1MGJ;JO60;366;308
IV3KVC;JN65;452;223
OM0FL;KN09;314;69
DM1DK;JO40;622;292
OE3UKW;JN88;0;0
ES6DO;KO27;1135;28
DO1KHW;JO30;759;289
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
ON7DY;JO20;898;286
SV1HAK;KM17;1317;158
RD3MF;KO97;1775;53
LX1TI;JN29;886;279
RA3LDP;KO65;1344;53
OM7AZA;JN98;148;90
YO3CLD;KN06;375;126
OH8OK;KP10;1389;16
2E0FQT;IO93;1379;296
YO2IS;KN05;452;137
DL7ACA;JO40;622;292
ON1AEY;JO11;1058;290
IZ2TXI;JN45;695;242
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
OH8JK;KP25;1949;13
DO1KRT;JO30;759;289
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
ES6DO;KO27;1135;28
DO1KHW;JO30;759;289
RU3RA;LO02;1755;72
OZ1FHU;JO55;880;332
EC7AT;IM86;2108;232
SV1HAK;KM17;1317;158
DO1BRO;JO43;790;315
LX1TI;JN29;886;279
DL3XAC;JO53;698;323
OH6HPS;KP10;1389;16
YO3GTP;KN34;888;119
OM7AZA;JN98;148;90
EA5AEL;IM98;1826;234
LZ1VDR;KN12;815;145
OH8OK;KP10;1389;16
SQ3TSM;JO82;445;0
2E0FQT;IO93;1379;296
YO2IS;KN05;452;137
ON1AEY;JO11;1058;290
IZ2TXI;JN45;695;242
DC2FB;JN49;597;282
YO3CLD;KN06;375;126
M0JND;JO00;1180;283
PE2HHN;JO32;838;303
DO1KRT;JO30;759;289
RA3LDP;KO65;1344;53
OM0FL;KN09;314;69
DM1DK;JO40;622;292
SP3PS;JO82;445;0
OE3UKW;JN88;0;0
IK2BDR;JN45;695;242
DO1KHW;JO30;759;289
OZ1FHU;JO55;880;332
RA3QBQ;LO01;1749;75
EC7AT;IM86;2108;232
SV1HAK;KM17;1317;158
ON7DY;JO20;898;286
G4GVB;JO02;1219;294
DL3XAC;JO53;698;323
HA5CAR;JN97;186;126
IZ5MXA;JN53;725;220
OM7AZA;JN98;148;90
LZ1VDR;KN12;815;145
OH8OK;KP10;1389;16
F5RRS;JN36;786;255
Z63DDS;KN02;737;155
2E0FQT;IO93;1379;296
IK8TLZ;JN70;904;190
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DK0MA;JO31;792;296
YO3CLD;KN06;375;126
DO8BYE;JN48;592;271
SQ3TSM;JO82;445;0
EA5AEL;IM98;1826;234
DO1KRT;JO30;759;289
F8NHF;JO10;1039;285
OM0FL;KN09;314;69
DM1DK;JO40;622;292
SP3PS;JO82;445;0
IK2BDR;JN45;695;242
OZ1FHU;JO55;880;332
RA3QBQ;LO01;1749;75
EC7AT;IM86;2108;232
SV1HAK;KM17;1317;158
IK6GPZ;JN62;737;205
DO1BRO;JO43;790;315
DG5FAU;JO41;664;301
DL3XAC;JO53;698;323
RA3LDP;KO65;1344;53
ES6DO;KO27;1135;28
OM7AZA;JN98;148;90
DO8BYE;JN48;592;271
LZ1VDR;KN12;815;145
F5RRS;JN36;786;255
2E0FQT;IO93;1379;296
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
DK0MA;JO31;792;296
YO3CLD;KN06;375;126
EA5AEL;IM98;1826;234
SQ3TSM;JO82;445;0
SA3MYS;JP81;1446;0
RA3LDP;KO65;1344;53
OE6PID;JN77;186;234
SV9FBN;KM25;1589;156
OM0FL;KN09;314;69
DM1DK;JO40;622;292
SP3PS;JO82;445;0
F8NHF;JO10;1039;285
RA3QBQ;LO01;1749;75
RZ1OA;LP04;2288;36
EC7AT;IM86;2108;232
IK6GPZ;JN62;737;205
DO1BRO;JO43;790;315
DL3XAC;JO53;698;323
OZ1FHU;JO55;880;332
IZ5MXA;JN53;725;220
OM7AZA;JN98;148;90
DO8BYE;JN48;592;271
LZ1VDR;KN12;815;145
SQ3TSM;JO82;445;0
2E0FQT;IO93;1379;296
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
YO3CLD;KN06;375;126
LZ5QZ;KN32;1027;130
IZ1NJG;JN45;695;242
SA3MYS;JP81;1446;0
F8NHF;JO10;1039;285
DK7UY;JN49;597;282
OK1MGJ;JO60;366;308
DO4OW;JO52;616;317
SP3PS;JO82;445;0
RA3QBQ;LO01;1749;75
DL5QL;JO31;792;296
EC7AT;IM86;2108;232
IK6GPZ;JN62;737;205
DL7ACA;JO40;622;292
DO8BYE;JN48;592;271
LZ1VDR;KN12;815;145
DO5HOK;JO42;722;309
DL4KCW;JO31;792;296
ON1AEY;JO11;1058;290
DG2PX;JO30;759;289
OK5KA;JO70;266;327
EA5AEL;IM98;1826;234
OZ2BBH;JO45;952;325
M0JND;JO00;1180;283
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
DM1DK;JO40;622;292
SP3PS;JO82;445;0
OE3UKW;JN88;0;0
DO9SMS;JO42;722;309
ES6DO;KO27;1135;28
SV1HAK;KM17;1317;158
IK6GPZ;JN62;737;205
HA5CAR;JN97;186;126
DL7ACA;JO40;622;292
IK2BDR;JN45;695;242
OZ2BBH;JO45;952;325
ON1AEY;JO11;1058;290
DG2PX;JO30;759;289
UW5KW;KO30;759;71
DO8BYE;JN48;592;271
SA3MYS;JP81;1446;0
DO1KRT;JO30;759;289
SV9FBN;KM25;1589;156
SP3PS;JO82;445;0
OE3UKW;JN88;0;0
DK0MA;JO31;792;296
DO9SMS;JO42;722;309
YO3GTP;KN34;888;119
SV1HAK;KM17;1317;158
IK6GPZ;JN62;737;205
DK7UY;JN49;597;282
ES6DO;KO27;1135;28
DL4SDW;JN48;592;271
DG5FAU;JO41;664;301
DL7ACA;JO40;622;292
DO8KAS;JO30;759;289
YO2IS;KN05;452;137
ON1AEY;JO11;1058;290
DG2PX;JO30;759;289
PE2HHN;JO32;838;303
UW5KW;KO30;759;71
SA3MYS;JP81;1446;0
DM1DK;JO40;622;292
SP3PS;JO82;445;0
OE3UKW;JN88;0;0
DK7UY;JN49;597;282
EC7AT;IM86;2108;232
ON7DY;JO20;898;286
IK6GPZ;JN62;737;205
F5RRS;JN36;786;255
LX1TI;JN29;886;279
DG5FAU;JO41;664;301
ES6DO;KO27;1135;28
RU3OW;KO91;1610;75
DL7ACA;JO40;622;292
YO2IS;KN05;452;137
ON1AEY;JO11;1058;290
IZ1ANK;JN33;954;235
SA3MYS;JP81;1446;0
OK1MGJ;JO60;366;308
DM1DK;JO40;622;292
SP3PS;JO82;445;0
OE3UKW;JN88;0;0
DO1KHW;JO30;759;289
YO3GTP;KN34;888;119
UR4MSF;KN98;1624;86
DL4SDW;JN48;592;271
IK6GPZ;JN62;737;205
LX1TI;JN29;886;279
OM0FL;KN09;314;69
HA5CAR;JN97;186;126
DO9SMS;JO42;722;309
IU2KKA;JN45;695;242
DL7ACA;JO40;622;292
DO8BYE;JN48;592;271
ON1AEY;JO11;1058;290
OK5KA;JO70;266;327
OE6PID;JN77;186;234
IZ1ANK;JN33;954;235
YO2IS;KN05;452;137
DO1KRT;JO30;759;289
SP3OTL;JO81;334;0
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
DM1DK;JO40;622;292
OE3UKW;JN88;0;0
ON7DY;JO20;898;286
YO3GTP;KN34;888;119
UR4MSF;KN98;1624;86
SV1HAK;KM17;1317;158
DL4SDW;JN48;592;271
IU2KKA;JN45;695;242
IK6GPZ;JN62;737;205
HA5CAR;JN97;186;126
RA3QBQ;LO01;1749;75
ES6DO;KO27;1135;28
1C0RJV;PG46;13559;151
DL7ACA;JO40;622;292
RV3GZ;KO92;1620;71
LZ1VDR;KN12;815;145
YO2IS;KN05;452;137
ON1AEY;JO11;1058;290
OK5KA;JO70;266;327
IZ1ANK;JN33;954;235
SA3MYS;JP81;1446;0
OM0FL;KN09;314;69
DM1DK;JO40;622;292
ES6DO;KO27;1135;28
IK8TLZ;JN70;904;190
SV1HAK;KM17;1317;158
IK6GPZ;JN62;737;205
RZ1OA;LP04;2288;36
EC7AT;IM86;2108;232
DL7ACA;JO40;622;292
LZ1VDR;KN12;815;145
OH8OK;KP10;1389;16
OM7JN;JN98;148;90
OZ2BBH;JO45;952;325
DK0MA;JO31;792;296
ON1AEY;JO11;1058;290
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
YO2IS;KN05;452;137
SA3MYS;JP81;1446;0
S56IPS;JN75;367;205
DM1DK;JO40;622;292
DO8KAS;JO30;759;289
ON7GB;JO21;923;293
RZ1OA;LP04;2288;36
IK6GPZ;JN62;737;205
EC7AT;IM86;2108;232
DL7ACA;JO40;622;292
LZ1VDR;KN12;815;145
YO2IS;KN05;452;137
OZ2BBH;JO45;952;325
DC2FB;JN49;597;282
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
SA3MYS;JP81;1446;0
DM1DK;JO40;622;292
DO9SMS;JO42;722;309
ON7GB;JO21;923;293
EC7AT;IM86;2108;232
DO1BRO;JO43;790;315
G6EIH;IO92;1351;292
RZ1OA;LP04;2288;36
DL7ACA;JO40;622;292
LZ1VDR;KN12;815;145
OM7JN;JN98;148;90
YO2IS;KN05;452;137
UW5KW;KO30;759;71
OE6PID;JN77;186;234
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DO5GU;JO50;489;298
OZ2BBH;JO45;952;325
DG6BI;JO43;790;315
SA3MYS;JP81;1446;0
DK7UY;JN49;597;282
OK1MGJ;JO60;366;308
DM1DK;JO40;622;292
SP3OTL;JO81;334;0
UR4MSF;KN98;1624;86
RZ1OA;LP04;2288;36
IU2KKA;JN45;695;242
IK6GPZ;JN62;737;205
ES6DO;KO27;1135;28
OM0FL;KN09;314;69
DL7ACA;JO40;622;292
DL2VPO;JO61;440;320
YO3GTP;KN34;888;119
UW5KW;KO30;759;71
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DO5GU;JO50;489;298
OM7JN;JN98;148;90
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
DO1KHW;JO30;759;289
SQ3TSM;JO82;445;0
UR4MSF;KN98;1624;86
RZ1OA;LP04;2288;36
DB0FFR;JO61;440;320
IU2KKA;JN45;695;242
DO1BRO;JO43;790;315
LX1TI;JN29;886;279
SA3MYS;JP81;1446;0
ES6DO;KO27;1135;28
DL4SDW;JN48;592;271
G4OJD;IO80;1465;282
DL7ACA;JO40;622;292
OH8OK;KP10;1389;16
DL2VPO;JO61;440;320
OZ1DAE;JO65;825;341
DO4OW;JO52;616;317
YO3GTP;KN34;888;119
ON1AEY;JO11;1058;290
M0JND;JO00;1180;283
HA5CAR;JN97;186;126
PE2HHN;JO32;838;303
IZ1ANK;JN33;954;235
DO5GU;JO50;489;298
OM7AZA;JN98;148;90
DO1KRT;JO30;759;289
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
DO1KHW;JO30;759;289
DK0MA;JO31;792;296
UR4MSF;KN98;1624;86
ES6DO;KO27;1135;28
DB0FFR;JO61;440;320
IU2KKA;JN45;695;242
DL6LIM;JO44;868;321
SA3MYS;JP81;1446;0
DO8KAS;JO30;759;289
RU3RA;LO02;1755;72
ON7DY;JO20;898;286
DL7ACA;JO40;622;292
UA4CR;LO31;2166;77
UR1CCT;KN69;1177;82
DO4OW;JO52;616;317
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
DO5GU;JO50;489;298
YO2IS;KN05;452;137
DO1KRT;JO30;759;289
OK1MGJ;JO60;366;308
OM0FL;KN09;314;69
OE3UKW;JN88;0;0
DO1KHW;JO30;759;289
DK0MA;JO31;792;296
G6EIH;IO92;1351;292
ES6DO;KO27;1135;28
DO1BRO;JO43;790;315
DL6LIM;JO44;868;321
F8NHF;JO10;1039;285
EA5AR;IM99;1752;237
DB0FFR;JO61;440;320
DL7ACA;JO40;622;292
UA4CR;LO31;2166;77
OM7AZA;JN98;148;90
YO3GTP;KN34;888;119
UW5KW;KO30;759;71
ON1AEY;JO11;1058;290
DC2FB;JN49;597;282
IZ1ANK;JN33;954;235
OE6PID;JN77;186;234
IU4DTV;JN54;641;226
YO2IS;KN05;452;137
PE2HHN;JO32;838;303
DO1KRT;JO30;759;289
OM0FL;KN09;314;69
